Store,Dept,Date,Predicted_Sales
44,67,2013-06-28,3301.406585365854
44,67,2013-07-05,3301.406585365854
44,67,2013-07-12,3301.406585365854
44,67,2013-07-19,3301.406585365854
44,67,2013-07-26,3301.406585365854
44,72,2012-11-02,10276.116595744683
44,72,2012-11-09,10276.116595744683
44,72,2012-11-16,10276.116595744683
44,72,2012-11-23,10276.116595744683
44,72,2012-11-30,10276.116595744683
44,72,2012-12-07,10276.116595744683
44,72,2012-12-14,10276.116595744683
44,72,2012-12-21,10276.116595744683
44,72,2012-12-28,10276.116595744683
44,72,2013-01-04,10276.116595744683
44,72,2013-01-11,10276.116595744683
44,72,2013-01-18,10276.116595744683
44,72,2013-01-25,10276.116595744683
44,72,2013-02-01,10276.116595744683
44,72,2013-02-08,10276.116595744683
44,72,2013-02-15,10276.116595744683
44,72,2013-02-22,10276.116595744683
44,72,2013-03-01,10276.116595744683
44,72,2013-03-08,10276.116595744683
44,72,2013-03-15,10276.116595744683
44,72,2013-03-22,10276.116595744683
44,72,2013-03-29,10276.116595744683
44,72,2013-04-05,10276.116595744683
44,72,2013-04-12,10276.116595744683
44,72,2013-04-19,10276.116595744683
44,72,2013-04-26,10276.116595744683
44,72,2013-05-03,3301.406585365854
44,72,2013-05-10,3301.406585365854
44,72,2013-05-17,3301.406585365854
44,72,2013-05-24,3301.406585365854
44,72,2013-05-31,3301.406585365854
44,72,2013-06-07,3301.406585365854
44,72,2013-06-14,3301.406585365854
44,72,2013-06-21,3301.406585365854
44,72,2013-06-28,3301.406585365854
44,72,2013-07-05,3301.406585365854
44,72,2013-07-12,3301.406585365854
44,72,2013-07-19,3301.406585365854
44,72,2013-07-26,3301.406585365854
44,74,2012-11-02,10276.116595744683
44,74,2012-11-09,10276.116595744683
44,74,2012-11-16,10276.116595744683
44,74,2012-11-23,10276.116595744683
44,74,2012-11-30,10276.116595744683
44,74,2012-12-07,10276.116595744683
44,74,2012-12-14,10276.116595744683
44,74,2012-12-21,10276.116595744683
44,74,2012-12-28,10276.116595744683
44,74,2013-01-04,10276.116595744683
44,74,2013-01-11,10276.116595744683
44,74,2013-01-18,10276.116595744683
44,74,2013-01-25,10276.116595744683
44,74,2013-02-01,10276.116595744683
44,74,2013-02-08,10276.116595744683
44,74,2013-02-15,10276.116595744683
44,74,2013-02-22,10276.116595744683
44,74,2013-03-01,10276.116595744683
44,74,2013-03-08,10276.116595744683
44,74,2013-03-15,10276.116595744683
44,74,2013-03-22,10276.116595744683
44,74,2013-03-29,10276.116595744683
44,74,2013-04-05,10276.116595744683
44,74,2013-04-12,10276.116595744683
44,74,2013-04-19,10276.116595744683
44,74,2013-04-26,10276.116595744683
44,74,2013-05-03,3301.406585365854
44,74,2013-05-10,3301.406585365854
44,74,2013-05-17,3301.406585365854
44,74,2013-05-24,3301.406585365854
44,74,2013-05-31,3301.406585365854
44,74,2013-06-07,3301.406585365854
44,74,2013-06-14,3301.406585365854
44,74,2013-06-21,3301.406585365854
44,74,2013-06-28,3301.406585365854
44,74,2013-07-05,3301.406585365854
44,74,2013-07-12,3301.406585365854
44,74,2013-07-19,3301.406585365854
44,74,2013-07-26,3301.406585365854
44,79,2012-11-02,10276.116595744683
44,79,2012-11-09,10276.116595744683
44,79,2012-11-16,10276.116595744683
44,79,2012-11-23,10276.116595744683
44,79,2012-11-30,10276.116595744683
44,79,2012-12-07,10276.116595744683
44,79,2012-12-14,10276.116595744683
44,79,2012-12-21,10276.116595744683
44,79,2012-12-28,10276.116595744683
44,79,2013-01-04,10276.116595744683
44,79,2013-01-11,10276.116595744683
44,79,2013-01-18,10276.116595744683
44,79,2013-01-25,10276.116595744683
44,79,2013-02-01,10276.116595744683
44,79,2013-02-08,10276.116595744683
44,79,2013-02-15,10276.116595744683
44,79,2013-02-22,10276.116595744683
44,79,2013-03-01,10276.116595744683
44,79,2013-03-08,10276.116595744683
44,79,2013-03-15,10276.116595744683
44,79,2013-03-22,10276.116595744683
44,79,2013-03-29,10276.116595744683
44,79,2013-04-05,10276.116595744683
44,79,2013-04-12,10276.116595744683
44,79,2013-04-19,10276.116595744683
44,79,2013-04-26,10276.116595744683
44,79,2013-05-03,3301.406585365854
44,79,2013-05-10,3301.406585365854
44,79,2013-05-17,3301.406585365854
44,79,2013-05-24,3301.406585365854
44,79,2013-05-31,3301.406585365854
44,79,2013-06-07,3301.406585365854
44,79,2013-06-14,3301.406585365854
44,79,2013-06-21,3301.406585365854
44,79,2013-06-28,3301.406585365854
44,79,2013-07-05,3301.406585365854
44,79,2013-07-12,3301.406585365854
44,79,2013-07-19,3301.406585365854
44,79,2013-07-26,3301.406585365854
44,80,2012-11-02,10276.116595744683
44,80,2012-11-09,10276.116595744683
44,80,2012-11-16,10276.116595744683
44,80,2012-11-23,10276.116595744683
44,80,2012-11-30,10276.116595744683
44,80,2012-12-07,10276.116595744683
44,80,2012-12-14,10276.116595744683
44,80,2012-12-21,10276.116595744683
44,80,2012-12-28,10276.116595744683
44,80,2013-01-04,10276.116595744683
44,80,2013-01-11,10276.116595744683
44,80,2013-01-18,10276.116595744683
44,80,2013-01-25,10276.116595744683
44,80,2013-02-01,10276.116595744683
44,80,2013-02-08,10276.116595744683
44,80,2013-02-15,10276.116595744683
44,80,2013-02-22,10276.116595744683
44,80,2013-03-01,10276.116595744683
44,80,2013-03-08,10276.116595744683
44,80,2013-03-15,10276.116595744683
44,80,2013-03-22,10276.116595744683
44,80,2013-03-29,10276.116595744683
44,80,2013-04-05,10276.116595744683
44,80,2013-04-12,10276.116595744683
44,80,2013-04-19,10276.116595744683
44,80,2013-04-26,10276.116595744683
44,80,2013-05-03,3301.406585365854
44,80,2013-05-10,3301.406585365854
44,80,2013-05-17,3301.406585365854
44,80,2013-05-24,3301.406585365854
44,80,2013-05-31,3301.406585365854
44,80,2013-06-07,3301.406585365854
44,80,2013-06-14,3301.406585365854
44,80,2013-06-21,3301.406585365854
44,80,2013-06-28,3301.406585365854
44,80,2013-07-05,3301.406585365854
44,80,2013-07-12,3301.406585365854
44,80,2013-07-19,3301.406585365854
44,80,2013-07-26,3301.406585365854
44,81,2012-11-02,10276.116595744683
44,81,2012-11-09,10276.116595744683
44,81,2012-11-16,10276.116595744683
44,81,2012-11-23,10276.116595744683
44,81,2012-11-30,10276.116595744683
44,81,2012-12-07,10276.116595744683
44,81,2012-12-14,10276.116595744683
44,81,2012-12-21,10276.116595744683
44,81,2012-12-28,10276.116595744683
44,81,2013-01-04,10276.116595744683
44,81,2013-01-11,10276.116595744683
44,81,2013-01-18,10276.116595744683
44,81,2013-01-25,10276.116595744683
44,81,2013-02-01,10276.116595744683
44,81,2013-02-08,10276.116595744683
44,81,2013-02-15,10276.116595744683
44,81,2013-02-22,10276.116595744683
44,81,2013-03-01,10276.116595744683
44,81,2013-03-08,10276.116595744683
44,81,2013-03-15,10276.116595744683
44,81,2013-03-22,10276.116595744683
44,81,2013-03-29,10276.116595744683
44,81,2013-04-05,10276.116595744683
44,81,2013-04-12,10276.116595744683
44,81,2013-04-19,10276.116595744683
44,81,2013-04-26,10276.116595744683
44,81,2013-05-03,3301.406585365854
44,81,2013-05-10,3301.406585365854
44,81,2013-05-17,3301.406585365854
44,81,2013-05-24,3301.406585365854
44,81,2013-05-31,3301.406585365854
44,81,2013-06-07,3301.406585365854
44,81,2013-06-14,3301.406585365854
44,81,2013-06-21,3301.406585365854
44,81,2013-06-28,3301.406585365854
44,81,2013-07-05,3301.406585365854
44,81,2013-07-12,3301.406585365854
44,81,2013-07-19,3301.406585365854
44,81,2013-07-26,3301.406585365854
44,82,2012-11-02,10276.116595744683
44,82,2012-11-09,10276.116595744683
44,82,2012-11-16,10276.116595744683
44,82,2012-11-23,10276.116595744683
44,82,2012-11-30,10276.116595744683
44,82,2012-12-07,10276.116595744683
44,82,2012-12-14,10276.116595744683
44,82,2012-12-21,10276.116595744683
44,82,2012-12-28,10276.116595744683
44,82,2013-01-04,10276.116595744683
44,82,2013-01-11,10276.116595744683
44,82,2013-01-18,10276.116595744683
44,82,2013-01-25,10276.116595744683
44,82,2013-02-01,10276.116595744683
44,82,2013-02-08,10276.116595744683
44,82,2013-02-15,10276.116595744683
44,82,2013-02-22,10276.116595744683
44,82,2013-03-01,10276.116595744683
44,82,2013-03-08,10276.116595744683
44,82,2013-03-15,10276.116595744683
44,82,2013-03-22,10276.116595744683
44,82,2013-03-29,10276.116595744683
44,82,2013-04-05,10276.116595744683
44,82,2013-04-12,10276.116595744683
44,82,2013-04-19,10276.116595744683
44,82,2013-04-26,10276.116595744683
44,82,2013-05-03,3301.406585365854
44,82,2013-05-10,3301.406585365854
44,82,2013-05-17,3301.406585365854
44,82,2013-05-24,3301.406585365854
44,82,2013-05-31,3301.406585365854
44,82,2013-06-07,3301.406585365854
44,82,2013-06-14,3301.406585365854
44,82,2013-06-21,3301.406585365854
44,82,2013-06-28,3301.406585365854
44,82,2013-07-05,3301.406585365854
44,82,2013-07-12,3301.406585365854
44,82,2013-07-19,3301.406585365854
44,82,2013-07-26,3301.406585365854
44,83,2012-11-02,10276.116595744683
44,83,2012-11-09,10276.116595744683
44,83,2012-11-16,10276.116595744683
44,83,2012-11-23,10276.116595744683
44,83,2012-11-30,10276.116595744683
44,83,2012-12-07,10276.116595744683
44,83,2012-12-14,10276.116595744683
44,83,2012-12-21,10276.116595744683
44,83,2012-12-28,10276.116595744683
44,83,2013-01-04,10276.116595744683
44,83,2013-01-11,10276.116595744683
44,83,2013-01-18,10276.116595744683
44,83,2013-01-25,10276.116595744683
44,83,2013-02-01,10276.116595744683
44,83,2013-02-08,10276.116595744683
44,83,2013-02-15,10276.116595744683
44,83,2013-02-22,10276.116595744683
44,83,2013-03-01,10276.116595744683
44,83,2013-03-08,10276.116595744683
44,83,2013-03-15,10276.116595744683
44,83,2013-03-22,10276.116595744683
44,83,2013-03-29,10276.116595744683
44,83,2013-04-05,10276.116595744683
44,83,2013-04-12,10276.116595744683
44,83,2013-04-19,10276.116595744683
44,83,2013-04-26,10276.116595744683
44,83,2013-05-03,3301.406585365854
44,83,2013-05-10,3301.406585365854
44,83,2013-05-17,3301.406585365854
44,83,2013-05-24,3301.406585365854
44,83,2013-05-31,3301.406585365854
44,83,2013-06-07,3301.406585365854
44,83,2013-06-14,3301.406585365854
44,83,2013-06-21,3301.406585365854
44,83,2013-06-28,3301.406585365854
44,83,2013-07-05,3301.406585365854
44,83,2013-07-12,3301.406585365854
44,83,2013-07-19,3301.406585365854
44,83,2013-07-26,3301.406585365854
44,85,2012-11-02,10276.116595744683
44,85,2012-11-09,10276.116595744683
44,85,2012-11-16,10276.116595744683
44,85,2012-11-23,10276.116595744683
44,85,2012-11-30,10276.116595744683
44,85,2012-12-07,10276.116595744683
44,85,2012-12-14,10276.116595744683
44,85,2012-12-21,10276.116595744683
44,85,2013-01-04,10276.116595744683
44,85,2013-01-11,10276.116595744683
44,85,2013-01-18,10276.116595744683
44,85,2013-01-25,10276.116595744683
44,85,2013-02-01,10276.116595744683
44,85,2013-02-08,10276.116595744683
44,85,2013-02-15,10276.116595744683
44,85,2013-02-22,10276.116595744683
44,85,2013-03-01,10276.116595744683
44,85,2013-03-08,10276.116595744683
44,85,2013-03-15,10276.116595744683
44,85,2013-03-22,10276.116595744683
44,85,2013-03-29,10276.116595744683
44,85,2013-04-05,10276.116595744683
44,85,2013-04-12,10276.116595744683
44,85,2013-04-19,10276.116595744683
44,85,2013-04-26,10276.116595744683
44,85,2013-05-03,3301.406585365854
44,85,2013-05-10,3301.406585365854
44,85,2013-05-17,3301.406585365854
44,85,2013-05-24,3301.406585365854
44,85,2013-05-31,3301.406585365854
44,85,2013-06-07,3301.406585365854
44,85,2013-06-14,3301.406585365854
44,85,2013-06-21,3301.406585365854
44,85,2013-06-28,3301.406585365854
44,85,2013-07-05,3301.406585365854
44,85,2013-07-12,3301.406585365854
44,85,2013-07-19,3301.406585365854
44,85,2013-07-26,3301.406585365854
44,87,2012-11-02,10276.116595744683
44,87,2012-11-09,10276.116595744683
44,87,2012-11-16,10276.116595744683
44,87,2012-11-23,10276.116595744683
44,87,2012-11-30,10276.116595744683
44,87,2012-12-07,10276.116595744683
44,87,2012-12-14,10276.116595744683
44,87,2012-12-21,10276.116595744683
44,87,2012-12-28,10276.116595744683
44,87,2013-01-04,10276.116595744683
44,87,2013-01-11,10276.116595744683
44,87,2013-01-18,10276.116595744683
44,87,2013-01-25,10276.116595744683
44,87,2013-02-01,10276.116595744683
44,87,2013-02-08,10276.116595744683
44,87,2013-02-15,10276.116595744683
44,87,2013-02-22,10276.116595744683
44,87,2013-03-01,10276.116595744683
44,87,2013-03-08,10276.116595744683
44,87,2013-03-15,10276.116595744683
44,87,2013-03-22,10276.116595744683
44,87,2013-03-29,10276.116595744683
44,87,2013-04-05,10276.116595744683
44,87,2013-04-12,10276.116595744683
44,87,2013-04-19,10276.116595744683
44,87,2013-04-26,10276.116595744683
44,87,2013-05-03,3301.406585365854
44,87,2013-05-10,3301.406585365854
44,87,2013-05-17,3301.406585365854
44,87,2013-05-24,3301.406585365854
44,87,2013-05-31,3301.406585365854
44,87,2013-06-07,3301.406585365854
44,87,2013-06-14,3301.406585365854
44,87,2013-06-21,3301.406585365854
44,87,2013-06-28,3301.406585365854
44,87,2013-07-05,3301.406585365854
44,87,2013-07-12,3301.406585365854
44,87,2013-07-19,3301.406585365854
44,87,2013-07-26,3301.406585365854
44,90,2012-11-02,10276.116595744683
44,90,2012-11-09,10276.116595744683
44,90,2012-11-16,10276.116595744683
44,90,2012-11-23,10276.116595744683
44,90,2012-11-30,10276.116595744683
44,90,2012-12-07,10276.116595744683
44,90,2012-12-14,10276.116595744683
44,90,2012-12-21,10276.116595744683
44,90,2012-12-28,10276.116595744683
44,90,2013-01-04,10276.116595744683
44,90,2013-01-11,10276.116595744683
44,90,2013-01-18,10276.116595744683
44,90,2013-01-25,10276.116595744683
44,90,2013-02-01,10276.116595744683
44,90,2013-02-08,10276.116595744683
44,90,2013-02-15,10276.116595744683
44,90,2013-02-22,10276.116595744683
44,90,2013-03-01,10276.116595744683
44,90,2013-03-08,10276.116595744683
44,90,2013-03-15,10276.116595744683
44,90,2013-03-22,10276.116595744683
44,90,2013-03-29,10276.116595744683
44,90,2013-04-05,10276.116595744683
44,90,2013-04-12,10276.116595744683
44,90,2013-04-19,10276.116595744683
44,90,2013-04-26,10276.116595744683
44,90,2013-05-03,3301.406585365854
44,90,2013-05-10,3301.406585365854
44,90,2013-05-17,3301.406585365854
44,90,2013-05-24,3301.406585365854
44,90,2013-05-31,3301.406585365854
44,90,2013-06-07,3301.406585365854
44,90,2013-06-14,3301.406585365854
44,90,2013-06-21,3301.406585365854
44,90,2013-06-28,3301.406585365854
44,90,2013-07-05,3301.406585365854
44,90,2013-07-12,3301.406585365854
44,90,2013-07-19,3301.406585365854
44,90,2013-07-26,3301.406585365854
44,91,2012-11-02,10276.116595744683
44,91,2012-11-09,10276.116595744683
44,91,2012-11-16,10276.116595744683
44,91,2012-11-23,10276.116595744683
44,91,2012-11-30,10276.116595744683
44,91,2012-12-07,10276.116595744683
44,91,2012-12-14,10276.116595744683
44,91,2012-12-21,10276.116595744683
44,91,2012-12-28,10276.116595744683
44,91,2013-01-04,10276.116595744683
44,91,2013-01-11,10276.116595744683
44,91,2013-01-18,10276.116595744683
44,91,2013-01-25,10276.116595744683
44,91,2013-02-01,10276.116595744683
44,91,2013-02-08,10276.116595744683
44,91,2013-02-15,10276.116595744683
44,91,2013-02-22,10276.116595744683
44,91,2013-03-01,10276.116595744683
44,91,2013-03-08,10276.116595744683
44,91,2013-03-15,10276.116595744683
44,91,2013-03-22,10276.116595744683
44,91,2013-03-29,10276.116595744683
44,91,2013-04-05,10276.116595744683
44,91,2013-04-12,10276.116595744683
44,91,2013-04-19,10276.116595744683
44,91,2013-04-26,10276.116595744683
44,91,2013-05-03,3301.406585365854
44,91,2013-05-10,3301.406585365854
44,91,2013-05-17,3301.406585365854
44,91,2013-05-24,3301.406585365854
44,91,2013-05-31,3301.406585365854
44,91,2013-06-07,3301.406585365854
44,91,2013-06-14,3301.406585365854
44,91,2013-06-21,3301.406585365854
44,91,2013-06-28,3301.406585365854
44,91,2013-07-05,3301.406585365854
44,91,2013-07-12,3301.406585365854
44,91,2013-07-19,3301.406585365854
44,91,2013-07-26,3301.406585365854
44,92,2012-11-02,10276.116595744683
44,92,2012-11-09,10276.116595744683
44,92,2012-11-16,10276.116595744683
44,92,2012-11-23,10276.116595744683
44,92,2012-11-30,10276.116595744683
44,92,2012-12-07,10276.116595744683
44,92,2012-12-14,10276.116595744683
44,92,2012-12-21,10276.116595744683
44,92,2012-12-28,10276.116595744683
44,92,2013-01-04,10276.116595744683
44,92,2013-01-11,10276.116595744683
44,92,2013-01-18,10276.116595744683
44,92,2013-01-25,10276.116595744683
44,92,2013-02-01,10276.116595744683
44,92,2013-02-08,10276.116595744683
44,92,2013-02-15,10276.116595744683
44,92,2013-02-22,10276.116595744683
44,92,2013-03-01,10276.116595744683
44,92,2013-03-08,10276.116595744683
44,92,2013-03-15,10276.116595744683
44,92,2013-03-22,10276.116595744683
44,92,2013-03-29,10276.116595744683
44,92,2013-04-05,10276.116595744683
44,92,2013-04-12,10276.116595744683
44,92,2013-04-19,10276.116595744683
44,92,2013-04-26,10276.116595744683
44,92,2013-05-03,3301.406585365854
44,92,2013-05-10,3301.406585365854
44,92,2013-05-17,3301.406585365854
44,92,2013-05-24,3301.406585365854
44,92,2013-05-31,3301.406585365854
44,92,2013-06-07,3301.406585365854
44,92,2013-06-14,3301.406585365854
44,92,2013-06-21,3301.406585365854
44,92,2013-06-28,3301.406585365854
44,92,2013-07-05,3301.406585365854
44,92,2013-07-12,3301.406585365854
44,92,2013-07-19,3301.406585365854
44,92,2013-07-26,3301.406585365854
44,93,2012-11-02,10276.116595744683
44,93,2012-11-09,10276.116595744683
44,93,2012-11-16,10276.116595744683
44,93,2012-11-23,10276.116595744683
44,93,2012-11-30,10276.116595744683
44,93,2012-12-07,10276.116595744683
44,93,2012-12-14,10276.116595744683
44,93,2012-12-21,10276.116595744683
44,93,2012-12-28,10276.116595744683
44,93,2013-01-04,10276.116595744683
44,93,2013-01-11,10276.116595744683
44,93,2013-01-18,10276.116595744683
44,93,2013-01-25,10276.116595744683
44,93,2013-02-01,10276.116595744683
44,93,2013-02-08,10276.116595744683
44,93,2013-02-15,10276.116595744683
44,93,2013-02-22,10276.116595744683
44,93,2013-03-01,10276.116595744683
44,93,2013-03-08,10276.116595744683
44,93,2013-03-15,10276.116595744683
44,93,2013-03-22,10276.116595744683
44,93,2013-03-29,10276.116595744683
44,93,2013-04-05,10276.116595744683
44,93,2013-04-12,10276.116595744683
44,93,2013-04-19,10276.116595744683
44,93,2013-04-26,10276.116595744683
44,93,2013-05-03,3301.406585365854
44,93,2013-05-10,3301.406585365854
44,93,2013-05-17,3301.406585365854
44,93,2013-05-24,3301.406585365854
44,93,2013-05-31,3301.406585365854
44,93,2013-06-07,3301.406585365854
44,93,2013-06-14,3301.406585365854
44,93,2013-06-21,3301.406585365854
44,93,2013-06-28,3301.406585365854
44,93,2013-07-05,3301.406585365854
44,93,2013-07-12,3301.406585365854
44,93,2013-07-19,3301.406585365854
44,93,2013-07-26,3301.406585365854
44,94,2012-11-02,10276.116595744683
44,94,2012-11-09,10276.116595744683
44,94,2012-11-16,10276.116595744683
44,94,2012-11-23,10276.116595744683
44,94,2012-11-30,10276.116595744683
44,94,2012-12-07,10276.116595744683
44,94,2012-12-14,10276.116595744683
44,94,2012-12-21,10276.116595744683
44,94,2012-12-28,10276.116595744683
44,94,2013-01-04,10276.116595744683
44,94,2013-01-11,10276.116595744683
44,94,2013-01-18,10276.116595744683
44,94,2013-01-25,10276.116595744683
44,94,2013-02-01,10276.116595744683
44,94,2013-02-08,10276.116595744683
44,94,2013-02-15,10276.116595744683
44,94,2013-02-22,10276.116595744683
44,94,2013-03-01,10276.116595744683
44,94,2013-03-08,10276.116595744683
44,94,2013-03-15,10276.116595744683
44,94,2013-03-22,10276.116595744683
44,94,2013-03-29,10276.116595744683
44,94,2013-04-05,10276.116595744683
44,94,2013-04-12,10276.116595744683
44,94,2013-04-19,10276.116595744683
44,94,2013-04-26,10276.116595744683
44,94,2013-05-03,3301.406585365854
44,94,2013-05-10,3301.406585365854
44,94,2013-05-17,3301.406585365854
44,94,2013-05-24,3301.406585365854
44,94,2013-05-31,3301.406585365854
44,94,2013-06-07,3301.406585365854
44,94,2013-06-14,3301.406585365854
44,94,2013-06-21,3301.406585365854
44,94,2013-06-28,3301.406585365854
44,94,2013-07-05,3301.406585365854
44,94,2013-07-12,3301.406585365854
44,94,2013-07-19,3301.406585365854
44,94,2013-07-26,3301.406585365854
44,95,2012-11-02,10276.116595744683
44,95,2012-11-09,10276.116595744683
44,95,2012-11-16,10276.116595744683
44,95,2012-11-23,10276.116595744683
44,95,2012-11-30,10276.116595744683
44,95,2012-12-07,10276.116595744683
44,95,2012-12-14,10276.116595744683
44,95,2012-12-21,10276.116595744683
44,95,2012-12-28,10276.116595744683
44,95,2013-01-04,10276.116595744683
44,95,2013-01-11,10276.116595744683
44,95,2013-01-18,10276.116595744683
44,95,2013-01-25,10276.116595744683
44,95,2013-02-01,10276.116595744683
44,95,2013-02-08,10276.116595744683
44,95,2013-02-15,10276.116595744683
44,95,2013-02-22,10276.116595744683
44,95,2013-03-01,10276.116595744683
44,95,2013-03-08,10276.116595744683
44,95,2013-03-15,10276.116595744683
44,95,2013-03-22,10276.116595744683
44,95,2013-03-29,10276.116595744683
44,95,2013-04-05,10276.116595744683
44,95,2013-04-12,10276.116595744683
44,95,2013-04-19,10276.116595744683
44,95,2013-04-26,10276.116595744683
44,95,2013-05-03,3301.406585365854
44,95,2013-05-10,3301.406585365854
44,95,2013-05-17,3301.406585365854
44,95,2013-05-24,3301.406585365854
44,95,2013-05-31,3301.406585365854
44,95,2013-06-07,3301.406585365854
44,95,2013-06-14,3301.406585365854
44,95,2013-06-21,3301.406585365854
44,95,2013-06-28,3301.406585365854
44,95,2013-07-05,3301.406585365854
44,95,2013-07-12,3301.406585365854
44,95,2013-07-19,3301.406585365854
44,95,2013-07-26,3301.406585365854
44,96,2012-11-02,10276.116595744683
44,96,2012-11-09,10276.116595744683
44,96,2012-11-16,10276.116595744683
44,96,2012-11-23,10276.116595744683
44,96,2012-11-30,10276.116595744683
44,96,2012-12-07,10276.116595744683
44,96,2012-12-14,10276.116595744683
44,96,2012-12-21,10276.116595744683
44,96,2012-12-28,10276.116595744683
44,96,2013-01-04,10276.116595744683
44,96,2013-01-11,10276.116595744683
44,96,2013-01-18,10276.116595744683
44,96,2013-01-25,10276.116595744683
44,96,2013-02-01,10276.116595744683
44,96,2013-02-08,10276.116595744683
44,96,2013-02-15,10276.116595744683
44,96,2013-02-22,10276.116595744683
44,96,2013-03-01,10276.116595744683
44,96,2013-03-08,10276.116595744683
44,96,2013-03-15,10276.116595744683
44,96,2013-03-22,10276.116595744683
44,96,2013-03-29,10276.116595744683
44,96,2013-04-05,10276.116595744683
44,96,2013-04-12,10276.116595744683
44,96,2013-04-19,10276.116595744683
44,96,2013-04-26,10276.116595744683
44,96,2013-05-03,3301.406585365854
44,96,2013-05-10,3301.406585365854
44,96,2013-05-17,3301.406585365854
44,96,2013-05-24,3301.406585365854
44,96,2013-05-31,3301.406585365854
44,96,2013-06-07,3301.406585365854
44,96,2013-06-14,3301.406585365854
44,96,2013-06-21,3301.406585365854
44,96,2013-06-28,3301.406585365854
44,96,2013-07-05,3301.406585365854
44,96,2013-07-12,3301.406585365854
44,96,2013-07-19,3301.406585365854
44,96,2013-07-26,3301.406585365854
44,97,2012-11-02,10276.116595744683
44,97,2012-11-09,10276.116595744683
44,97,2012-11-16,10276.116595744683
44,97,2012-11-23,10276.116595744683
44,97,2012-11-30,10276.116595744683
44,97,2012-12-07,10276.116595744683
44,97,2012-12-14,10276.116595744683
44,97,2012-12-21,10276.116595744683
44,97,2012-12-28,10276.116595744683
44,97,2013-01-04,10276.116595744683
44,97,2013-01-11,10276.116595744683
44,97,2013-01-18,10276.116595744683
44,97,2013-01-25,10276.116595744683
44,97,2013-02-01,10276.116595744683
44,97,2013-02-08,10276.116595744683
44,97,2013-02-15,10276.116595744683
44,97,2013-02-22,10276.116595744683
44,97,2013-03-01,10276.116595744683
44,97,2013-03-08,10276.116595744683
44,97,2013-03-15,10276.116595744683
44,97,2013-03-22,10276.116595744683
44,97,2013-03-29,10276.116595744683
44,97,2013-04-05,10276.116595744683
44,97,2013-04-12,10276.116595744683
44,97,2013-04-19,10276.116595744683
44,97,2013-04-26,10276.116595744683
44,97,2013-05-03,3301.406585365854
44,97,2013-05-10,3301.406585365854
44,97,2013-05-17,3301.406585365854
44,97,2013-05-24,3301.406585365854
44,97,2013-05-31,3301.406585365854
44,97,2013-06-07,3301.406585365854
44,97,2013-06-14,3301.406585365854
44,97,2013-06-21,3301.406585365854
44,97,2013-06-28,3301.406585365854
44,97,2013-07-05,3301.406585365854
44,97,2013-07-12,3301.406585365854
44,97,2013-07-19,3301.406585365854
44,97,2013-07-26,3301.406585365854
44,98,2012-11-02,10276.116595744683
44,98,2012-11-09,10276.116595744683
44,98,2012-11-16,10276.116595744683
44,98,2012-11-23,10276.116595744683
44,98,2012-11-30,10276.116595744683
44,98,2012-12-07,10276.116595744683
44,98,2012-12-14,10276.116595744683
44,98,2012-12-21,10276.116595744683
44,98,2012-12-28,10276.116595744683
44,98,2013-01-04,10276.116595744683
44,98,2013-01-11,10276.116595744683
44,98,2013-01-18,10276.116595744683
44,98,2013-01-25,10276.116595744683
44,98,2013-02-01,10276.116595744683
44,98,2013-02-08,10276.116595744683
44,98,2013-02-15,10276.116595744683
44,98,2013-02-22,10276.116595744683
44,98,2013-03-01,10276.116595744683
44,98,2013-03-08,10276.116595744683
44,98,2013-03-15,10276.116595744683
44,98,2013-03-22,10276.116595744683
44,98,2013-03-29,10276.116595744683
44,98,2013-04-05,10276.116595744683
44,98,2013-04-12,10276.116595744683
44,98,2013-04-19,10276.116595744683
44,98,2013-04-26,10276.116595744683
44,98,2013-05-03,3301.406585365854
44,98,2013-05-10,3301.406585365854
44,98,2013-05-17,3301.406585365854
44,98,2013-05-24,3301.406585365854
44,98,2013-05-31,3301.406585365854
44,98,2013-06-07,3301.406585365854
44,98,2013-06-14,3301.406585365854
44,98,2013-06-21,3301.406585365854
44,98,2013-06-28,3301.406585365854
44,98,2013-07-05,3301.406585365854
44,98,2013-07-12,3301.406585365854
44,98,2013-07-19,3301.406585365854
44,98,2013-07-26,3301.406585365854
45,1,2012-11-02,10276.116595744683
45,1,2012-11-09,10276.116595744683
45,1,2012-11-16,10276.116595744683
45,1,2012-11-23,10276.116595744683
45,1,2012-11-30,10276.116595744683
45,1,2012-12-07,10276.116595744683
45,1,2012-12-14,10276.116595744683
45,1,2012-12-21,10276.116595744683
45,1,2012-12-28,10276.116595744683
45,1,2013-01-04,10276.116595744683
45,1,2013-01-11,10276.116595744683
45,1,2013-01-18,10276.116595744683
45,1,2013-01-25,10276.116595744683
45,1,2013-02-01,10276.116595744683
45,1,2013-02-08,10276.116595744683
45,1,2013-02-15,10276.116595744683
45,1,2013-02-22,10276.116595744683
45,1,2013-03-01,10276.116595744683
45,1,2013-03-08,10276.116595744683
45,1,2013-03-15,10276.116595744683
45,1,2013-03-22,10276.116595744683
45,1,2013-03-29,10276.116595744683
45,1,2013-04-05,10276.116595744683
45,1,2013-04-12,10276.116595744683
45,1,2013-04-19,10276.116595744683
45,1,2013-04-26,10276.116595744683
45,1,2013-05-03,3301.406585365854
45,1,2013-05-10,3301.406585365854
45,1,2013-05-17,3301.406585365854
